InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordId,ProductName,RateId,SubscriptionId,PricingPlanId,UsageType,Operation,AvailabilityZone,ReservedInstance,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,BlendedCost,UnBlendedRate,UnBlendedCost,ResourceId,user:Environment,user:Owner,user:Servername,user:owner
"Estimated","509438855493","354500939573","LineItem","31865735816409196391482971","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31865735816409196391482972","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31865735816409196391482973","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31865735816409196391482974","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31865735816409196391482975","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01041665","0.4685319600061","0.00488053","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31864075609442562533535716","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00000114","0.0000000000","0.00000000","0.0000000000","0.00000000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31864075609442562533535717","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00000625","0.0000000000","0.00000000","0.0000000000","0.00000000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31864075609442562533535718","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00000167","0.0000000000","0.00000000","0.0000000000","0.00000000","i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31864075609442562533535719","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00017593","0.0000000000","0.00000000","0.0000000000","0.00000000","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31864075609442562533535720","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00000004","0.0000000000","0.00000000","0.0000000000","0.00000000","i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31863872695257751728008088","Amazon Elastic Compute Cloud","3510872","70480159","505699","DataTransfer-Out-Bytes","RunInstances","","N","$0.090 per GB - up to 10 TB / month data transfer out","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00076566","0.0893946572212","0.00006845","0.0900000000","0.00006891","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31877633966336739052331077","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Read","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","487.00000000","0.0000000500","0.00002435","0.0000000500","0.00002435","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31877597072848591633297762","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","1630.00000000","0.0000000500","0.00008150","0.0000000500","0.00008150","vol-13e69b5a",,,,
"Estimated","509438855493","354500939573","LineItem","31877597072848591633297763","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","781.00000000","0.0000000500","0.00003905","0.0000000500","0.00003905","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31877597072848591633297764","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","145.00000000","0.0000000500","0.00000725","0.0000000500","0.00000725","vol-b10e4ff8",,,,
"Estimated","509438855493","354500939573","LineItem","31877597072848591633297765","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","1550.00000000","0.0000000500","0.00007750","0.0000000500","0.00007750","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326646","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01190476","0.0500000000","0.00059524","0.0500000000","0.00059524","vol-13e69b5a",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326647","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-52d70e1a",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326648","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326649","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488096","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-781be130",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326650","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-7d496334",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326651","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-ae4862e7",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326652","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-b04862f9",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326653","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.0500000000","0.00223214","0.0500000000","0.00223214","vol-b10e4ff8",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326654","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-c417f58c",,,,
"Estimated","509438855493","354500939573","LineItem","31877892220753770986326655","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.0500000000","0.00223214","0.0500000000","0.00223214","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093366","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-088f4740",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093367","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-10457859",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093368","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-383e0371",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093369","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-394c1971",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093370","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-3c38d274",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093371","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-6a8c4422",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093372","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464283","0.1000000000","0.00446428","0.1000000000","0.00446428","vol-7761f63c",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093373","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.00892857","0.1000000000","0.00089286","0.1000000000","0.00089286","vol-7e81cb36",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093374","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.01488095","0.1000000000","0.00148810","0.1000000000","0.00148810","vol-824933ca",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093375","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-8ce9d6c5",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093376","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-90d4e9d9",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093377","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.02232143","0.1000000000","0.00223214","0.1000000000","0.00223214","vol-ce901985",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093378","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-efd4e9a6",,,,
"Estimated","509438855493","354500939573","LineItem","31877689306568960181093379","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 02:00:00","2015-02-01 03:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-fd2f7ab5",,,,
"Estimated","509438855493","354500939573","LineItem","31863964928978120275340294","Amazon Route 53","3035133","68271947","482457","DNS-Queries","A","","N","$0.40 per 1,000,000 queries for the first 1 Billion queries","2015-02-01 02:00:00","2015-02-01 03:00:00","1.00000000","0.0000004000","0.00000040","0.0000004000","0.00000040","arn:aws:route53:::hostedzone/Z1FBCTMA0UCF0I",,,,
"Estimated","509438855493","354500939573","LineItem","31864241630139225918900349","Amazon Route 53","3035133","68271947","482457","DNS-Queries","AAAA","","N","$0.40 per 1,000,000 queries for the first 1 Billion queries","2015-02-01 02:00:00","2015-02-01 03:00:00","1.00000000","0.0000004000","0.00000040","0.0000004000","0.00000040","arn:aws:route53:::hostedzone/Z1FBCTMA0UCF0I",,,,
"Estimated","509438855493","354500939573","LineItem","31866233878499186550964487","Amazon Elastic Compute Cloud","3903667","70480161","524834","BoxUsage","RunInstances","us-east-1d","N","$0.044 per On Demand Linux m1.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0440000000","0.04400000","0.0440000000","0.04400000","i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31866473686172144774513525","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31866473686172144774513526","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31866473686172144774513527","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31866363005707702517238765","Amazon Elastic Compute Cloud","3904543","70480161","524834","BoxUsage:t1.micro","RunInstances","us-east-1d","N","$0.020 per On Demand Linux t1.micro Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0200000000","0.02000000","0.0200000000","0.02000000","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31866363005707702517238766","Amazon Elastic Compute Cloud","3904538","70480161","524834","BoxUsage:t2.medium","RunInstances","us-east-1d","N","$0.052 per On Demand Linux t2.medium Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.04298625512419","0.04298626","0.0520000000","0.05200000","i-b2c33a58",,,,
"Estimated","509438855493","354500939573","LineItem","31866178538266965421555054","Amazon Elastic Compute Cloud","3904529","70480161","524834","BoxUsage:t2.micro","RunInstances:0002","us-east-1d","N","$0.018 per On Demand Windows t2.micro Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0180000000","0.01800000","0.0180000000","0.01800000","i-f065a41b",,,,
"Estimated","509438855493","354500939573","LineItem","31866344558963628807588004","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31866344558963628807588005","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-904908bb",,,,
"Estimated","509438855493","354500939573","LineItem","31866344558963628807588006","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-d86322f3",,,,
"Estimated","509438855493","354500939573","LineItem","31866381452451776226775585","Amazon Elastic Compute Cloud","3904119","70480161","524834","CW:AlarmMonitorUsage","Unknown","","N","$0.00 per alarm-month - first 10 alarms","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00595238","0.075296160424","0.00044819","0.0000000000","0.00000000",,,,,
"Estimated","509438855493","354500939573","LineItem","31867746511513230732698117","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31867746511513230732698118","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01041665","0.4685319600061","0.00488053","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31867746511513230732698119","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31867746511513230732698120","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31867746511513230732698121","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31866141644778818003336598","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00000165","0.0000000000","0.00000000","0.0000000000","0.00000000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31866141644778818003336599","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00000123","0.0000000000","0.00000000","0.0000000000","0.00000000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31866141644778818003336600","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00000106","0.0000000000","0.00000000","0.0000000000","0.00000000","i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31866141644778818003336601","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00012687","0.0000000000","0.00000000","0.0000000000","0.00000000","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31866141644778818003336602","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00000004","0.0000000000","0.00000000","0.0000000000","0.00000000","i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31866086304546596874213782","Amazon Elastic Compute Cloud","3510872","70480159","505699","DataTransfer-Out-Bytes","RunInstances","","N","$0.090 per GB - up to 10 TB / month data transfer out","2015-02-01 03:00:00","2015-02-01 04:00:00","0.00010720","0.0893946572212","0.00000958","0.0900000000","0.00000965","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31867654277792862184916703","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Read","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","1.00000000","0.0000000500","0.00000005","0.0000000500","0.00000005","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31867654277792862184916705","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Read","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","666.00000000","0.0000000500","0.00003330","0.0000000500","0.00003330","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31867580490816567346723145","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","1341.00000000","0.0000000500","0.00006705","0.0000000500","0.00006705","vol-13e69b5a",,,,
"Estimated","509438855493","354500939573","LineItem","31867580490816567346723146","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","708.00000000","0.0000000500","0.00003540","0.0000000500","0.00003540","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31867580490816567346723147","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","206.00000000","0.0000000500","0.00001030","0.0000000500","0.00001030","vol-b10e4ff8",,,,
"Estimated","509438855493","354500939573","LineItem","31867580490816567346723148","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","1221.00000000","0.0000000500","0.00006105","0.0000000500","0.00006105","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31879146599350783235723284","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01190476","0.0500000000","0.00059524","0.0500000000","0.00059524","vol-13e69b5a",,,,
"Estimated","509438855493","354500939573","LineItem","31879146599350783235723285","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-52d70e1a",,,,
"Estimated","509438855493","354500939573","LineItem","31879146599350783235723286","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 03:00:00","2015-02-01 04:00:00","0.01488096","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-7038d238",,,,
